"Observation"	"Variable"	"Group"	"Supergroup"	"Pair"	"Measurement"
"observation15"	25	"treatment"	"supergroup1"	"pair2"	7.11234691842281
"observation16"	25	"treatment"	"supergroup1"	"pair2"	6.80189612207219
"observation01"	26	"control"	"supergroup1"	"pair1"	10.540045266927
"observation02"	26	"control"	"supergroup1"	"pair1"	10.5543153869532
"observation03"	26	"control"	"supergroup1"	"pair1"	10.6701276435582
"observation04"	26	"control"	"supergroup1"	"pair1"	10.4804484982043
"observation05"	26	"control"	"supergroup1"	"pair2"	11.0749206808187
"observation06"	26	"control"	"supergroup1"	"pair2"	10.4467016362589
"observation07"	26	"control"	"supergroup1"	"pair2"	11.4434770944866
"observation08"	26	"control"	"supergroup1"	"pair2"	11.4533062877452
"observation09"	26	"treatment"	"supergroup1"	"pair1"	11.1030159407482
"observation10"	26	"treatment"	"supergroup1"	"pair1"	11.1958854803086
"observation11"	26	"treatment"	"supergroup1"	"pair1"	10.8445903127692
"observation12"	26	"treatment"	"supergroup1"	"pair1"	10.7489914310261
"observation13"	26	"treatment"	"supergroup1"	"pair2"	11.5721906359914
"observation14"	26	"treatment"	"supergroup1"	"pair2"	11.2570948967636
"observation15"	26	"treatment"	"supergroup1"	"pair2"	11.4873346759188
"observation16"	26	"treatment"	"supergroup1"	"pair2"	11.0766282416162
"observation01"	27	"control"	"supergroup1"	"pair1"	12.6034846618395
"observation02"	27	"control"	"supergroup1"	"pair1"	12.4228967436063
"observation03"	27	"control"	"supergroup1"	"pair1"	11.7620144247048
"observation04"	27	"control"	"supergroup1"	"pair1"	12.3497718776063
"observation05"	27	"control"	"supergroup1"	"pair2"	12.4182946549767
"observation06"	27	"control"	"supergroup1"	"pair2"	12.3312303790527
"observation07"	27	"control"	"supergroup1"	"pair2"	11.7430116056109
"observation08"	27	"control"	"supergroup1"	"pair2"	11.4895568201233
"observation09"	27	"treatment"	"supergroup1"	"pair1"	12.4177592321686
"observation10"	27	"treatment"	"supergroup1"	"pair1"	12.0760136496113
"observation11"	27	"treatment"	"supergroup1"	"pair1"	12.494867655976
"observation12"	27	"treatment"	"supergroup1"	"pair1"	12.8855791922517
"observation13"	27	"treatment"	"supergroup1"	"pair2"	12.1245878292145
"observation14"	27	"treatment"	"supergroup1"	"pair2"	12.1059255861238
"observation15"	27	"treatment"	"supergroup1"	"pair2"	12.4552771182178
"observation16"	27	"treatment"	"supergroup1"	"pair2"	11.8474895100489
"observation01"	28	"control"	"supergroup1"	"pair1"	6.77174362256426
"observation02"	28	"control"	"supergroup1"	"pair1"	7.08963282199361
"observation03"	28	"control"	"supergroup1"	"pair1"	7.87619742116773
"observation04"	28	"control"	"supergroup1"	"pair1"	6.89642336899334
"observation05"	28	"control"	"supergroup1"	"pair2"	6.57826840011158
"observation06"	28	"control"	"supergroup1"	"pair2"	6.27967008517322
"observation07"	28	"control"	"supergroup1"	"pair2"	6.76878889625601
"observation08"	28	"control"	"supergroup1"	"pair2"	6.55838831240341
"observation09"	28	"treatment"	"supergroup1"	"pair1"	6.95359123720907
"observation10"	28	"treatment"	"supergroup1"	"pair1"	6.67094275178387
"observation11"	28	"treatment"	"supergroup1"	"pair1"	7.06177461409628
"observation12"	28	"treatment"	"supergroup1"	"pair1"	7.14826015803317
"observation13"	28	"treatment"	"supergroup1"	"pair2"	7.30991221832932
"observation14"	28	"treatment"	"supergroup1"	"pair2"	7.37969911411459
"observation15"	28	"treatment"	"supergroup1"	"pair2"	6.48146776142787
"observation16"	28	"treatment"	"supergroup1"	"pair2"	7.69524359996201
"observation01"	29	"control"	"supergroup1"	"pair1"	10.6979638560711
"observation02"	29	"control"	"supergroup1"	"pair1"	11.482177756901
"observation03"	29	"control"	"supergroup1"	"pair1"	10.3145815661791
"observation04"	29	"control"	"supergroup1"	"pair1"	11.2042694745494
"observation05"	29	"control"	"supergroup1"	"pair2"	10.6019798970152
"observation06"	29	"control"	"supergroup1"	"pair2"	10.6374923519631
"observation07"	29	"control"	"supergroup1"	"pair2"	10.8896104222896
"observation08"	29	"control"	"supergroup1"	"pair2"	10.2078936900253
"observation09"	29	"treatment"	"supergroup1"	"pair1"	10.8609298865607
"observation10"	29	"treatment"	"supergroup1"	"pair1"	10.4090782691035
"observation11"	29	"treatment"	"supergroup1"	"pair1"	10.2443683242505
"observation12"	29	"treatment"	"supergroup1"	"pair1"	10.5915019480026
"observation13"	29	"treatment"	"supergroup1"	"pair2"	11.0846097148846
"observation14"	29	"treatment"	"supergroup1"	"pair2"	10.646076138117
"observation15"	29	"treatment"	"supergroup1"	"pair2"	10.5158047269953
"observation16"	29	"treatment"	"supergroup1"	"pair2"	10.0136969326851
"observation01"	30	"control"	"supergroup1"	"pair1"	4.51004465147484
"observation02"	30	"control"	"supergroup1"	"pair1"	4.74153622485325
"observation03"	30	"control"	"supergroup1"	"pair1"	4.99877257120173
"observation04"	30	"control"	"supergroup1"	"pair1"	5.33088885151445
"observation05"	30	"control"	"supergroup1"	"pair2"	3.68715835962927
"observation06"	30	"control"	"supergroup1"	"pair2"	4.64343978063718
"observation07"	30	"control"	"supergroup1"	"pair2"	4.74048981081295
"observation08"	30	"control"	"supergroup1"	"pair2"	4.26755429513882
"observation09"	30	"treatment"	"supergroup1"	"pair1"	4.25742458321374
"observation10"	30	"treatment"	"supergroup1"	"pair1"	4.83098799926743
"observation11"	30	"treatment"	"supergroup1"	"pair1"	5.17701067186195
"observation12"	30	"treatment"	"supergroup1"	"pair1"	4.75517639177816
"observation13"	30	"treatment"	"supergroup1"	"pair2"	5.62297160177071
"observation14"	30	"treatment"	"supergroup1"	"pair2"	4.6326341298394
"observation15"	30	"treatment"	"supergroup1"	"pair2"	5.01986434660024
"observation16"	30	"treatment"	"supergroup1"	"pair2"	5.12674643163941
"observation01"	31	"control"	"supergroup1"	"pair1"	6.42175284892322
"observation02"	31	"control"	"supergroup1"	"pair1"	6.53848571704567
"observation03"	31	"control"	"supergroup1"	"pair1"	5.52630835037209
"observation04"	31	"control"	"supergroup1"	"pair1"	6.56613828659614
"observation05"	31	"control"	"supergroup1"	"pair2"	6.31559863686804
"observation06"	31	"control"	"supergroup1"	"pair2"	7.44796165941018
"observation07"	31	"control"	"supergroup1"	"pair2"	5.5486958766045
"observation08"	31	"control"	"supergroup1"	"pair2"	6.38778911796965
"observation09"	31	"treatment"	"supergroup1"	"pair1"	6.06023876841243
"observation10"	31	"treatment"	"supergroup1"	"pair1"	7.02184206811999
"observation11"	31	"treatment"	"supergroup1"	"pair1"	6.24664807790032
"observation12"	31	"treatment"	"supergroup1"	"pair1"	6.53737688045413
"observation13"	31	"treatment"	"supergroup1"	"pair2"	6.5167480268378
"observation14"	31	"treatment"	"supergroup1"	"pair2"	6.42786258370598
"observation15"	31	"treatment"	"supergroup1"	"pair2"	7.11421293582504
"observation16"	31	"treatment"	"supergroup1"	"pair2"	6.61923298986421
"observation01"	32	"control"	"supergroup1"	"pair1"	6.79622065449675
"observation02"	32	"control"	"supergroup1"	"pair1"	6.3054683939237
"observation03"	32	"control"	"supergroup1"	"pair1"	6.35865424115971
"observation04"	32	"control"	"supergroup1"	"pair1"	6.32737856324169
"observation05"	32	"control"	"supergroup1"	"pair2"	7.06933701007365
"observation06"	32	"control"	"supergroup1"	"pair2"	6.16178818683467
"observation07"	32	"control"	"supergroup1"	"pair2"	6.43576176527234
"observation08"	32	"control"	"supergroup1"	"pair2"	6.11780201141142
"observation09"	32	"treatment"	"supergroup1"	"pair1"	6.31506228671447
"observation10"	32	"treatment"	"supergroup1"	"pair1"	6.62250279241195
"observation11"	32	"treatment"	"supergroup1"	"pair1"	6.2114683273242
"observation12"	32	"treatment"	"supergroup1"	"pair1"	6.90766492158751
"observation13"	32	"treatment"	"supergroup1"	"pair2"	6.38668659553775
"observation14"	32	"treatment"	"supergroup1"	"pair2"	6.22869759377047
"observation15"	32	"treatment"	"supergroup1"	"pair2"	6.07060068858872
"observation16"	32	"treatment"	"supergroup1"	"pair2"	6.29915056473756
"observation01"	33	"control"	"supergroup1"	"pair1"	4.49670085624038
"observation02"	33	"control"	"supergroup1"	"pair1"	4.78223448872862
"observation03"	33	"control"	"supergroup1"	"pair1"	3.68008341511726
"observation04"	33	"control"	"supergroup1"	"pair1"	4.19538786797416
"observation05"	33	"control"	"supergroup1"	"pair2"	4.22512610626396
"observation06"	33	"control"	"supergroup1"	"pair2"	4.35453914788463
"observation07"	33	"control"	"supergroup1"	"pair2"	4.47747231333974
"observation08"	33	"control"	"supergroup1"	"pair2"	4.63503965612608
"observation09"	33	"treatment"	"supergroup1"	"pair1"	4.24308603949472
"observation10"	33	"treatment"	"supergroup1"	"pair1"	3.88158980699188
"observation11"	33	"treatment"	"supergroup1"	"pair1"	4.35174333232688
"observation12"	33	"treatment"	"supergroup1"	"pair1"	5.19030169211334
"observation13"	33	"treatment"	"supergroup1"	"pair2"	3.19814685716377
"observation14"	33	"treatment"	"supergroup1"	"pair2"	4.86238231713632
"observation15"	33	"treatment"	"supergroup1"	"pair2"	3.93444144481892
"observation16"	33	"treatment"	"supergroup1"	"pair2"	4.95775365529133
"observation01"	34	"control"	"supergroup1"	"pair1"	8.54438428669137
"observation02"	34	"control"	"supergroup1"	"pair1"	8.46390638189121
"observation03"	34	"control"	"supergroup1"	"pair1"	8.70365565668225
"observation04"	34	"control"	"supergroup1"	"pair1"	8.28011722223931
"observation05"	34	"control"	"supergroup1"	"pair2"	9.03544301540529
"observation06"	34	"control"	"supergroup1"	"pair2"	9.50578184370011
"observation07"	34	"control"	"supergroup1"	"pair2"	9.65077133000205
"observation08"	34	"control"	"supergroup1"	"pair2"	8.14733252513811
"observation09"	34	"treatment"	"supergroup1"	"pair1"	9.70333197933702
"observation10"	34	"treatment"	"supergroup1"	"pair1"	8.91761003921594
"observation11"	34	"treatment"	"supergroup1"	"pair1"	8.7233150241927
"observation12"	34	"treatment"	"supergroup1"	"pair1"	7.90885418867684
"observation13"	34	"treatment"	"supergroup1"	"pair2"	8.97766687006127
"observation14"	34	"treatment"	"supergroup1"	"pair2"	8.80711567340176
"observation15"	34	"treatment"	"supergroup1"	"pair2"	8.80839834009727
"observation16"	34	"treatment"	"supergroup1"	"pair2"	8.34412255495683
"observation01"	35	"control"	"supergroup1"	"pair1"	10.1122114460996
"observation02"	35	"control"	"supergroup1"	"pair1"	9.25507788534391
"observation03"	35	"control"	"supergroup1"	"pair1"	9.91678017772908
"observation04"	35	"control"	"supergroup1"	"pair1"	9.81474604717839
"observation05"	35	"control"	"supergroup1"	"pair2"	8.64532211473846
"observation06"	35	"control"	"supergroup1"	"pair2"	9.29822220923727
"observation07"	35	"control"	"supergroup1"	"pair2"	9.57395249099026
"observation08"	35	"control"	"supergroup1"	"pair2"	9.30347642390091
"observation09"	35	"treatment"	"supergroup1"	"pair1"	10.2920044952701
"observation10"	35	"treatment"	"supergroup1"	"pair1"	9.45690836670799
"observation11"	35	"treatment"	"supergroup1"	"pair1"	8.92695209800686
"observation12"	35	"treatment"	"supergroup1"	"pair1"	9.51995696207911
"observation13"	35	"treatment"	"supergroup1"	"pair2"	9.08444529380311
"observation14"	35	"treatment"	"supergroup1"	"pair2"	9.54325548953234
"observation15"	35	"treatment"	"supergroup1"	"pair2"	9.53166111845876
"observation16"	35	"treatment"	"supergroup1"	"pair2"	9.26065749242506
"observation01"	36	"control"	"supergroup1"	"pair1"	7.37008766733832
"observation02"	36	"control"	"supergroup1"	"pair1"	7.19276896069246
"observation03"	36	"control"	"supergroup1"	"pair1"	7.85661504248175
"observation04"	36	"control"	"supergroup1"	"pair1"	7.93799505251602
"observation05"	36	"control"	"supergroup1"	"pair2"	7.34012380732293
"observation06"	36	"control"	"supergroup1"	"pair2"	7.54112167844221
"observation07"	36	"control"	"supergroup1"	"pair2"	7.64404864528876
"observation08"	36	"control"	"supergroup1"	"pair2"	7.1255654280775
"observation09"	36	"treatment"	"supergroup1"	"pair1"	6.89991324672666
"observation10"	36	"treatment"	"supergroup1"	"pair1"	7.67066115984185
"observation11"	36	"treatment"	"supergroup1"	"pair1"	7.46035727431439
"observation12"	36	"treatment"	"supergroup1"	"pair1"	7.17985541978603
"observation13"	36	"treatment"	"supergroup1"	"pair2"	8.40375449335565
"observation14"	36	"treatment"	"supergroup1"	"pair2"	8.21835496000241
"observation15"	36	"treatment"	"supergroup1"	"pair2"	7.34317110192582
"observation16"	36	"treatment"	"supergroup1"	"pair2"	7.88903285262357
"observation01"	37	"control"	"supergroup1"	"pair1"	11.7113792859826
"observation02"	37	"control"	"supergroup1"	"pair1"	11.1786083693744
"observation03"	37	"control"	"supergroup1"	"pair1"	11.7267347536746
"observation04"	37	"control"	"supergroup1"	"pair1"	11.5032958296855
"observation05"	37	"control"	"supergroup1"	"pair2"	11.5826734496409
"observation06"	37	"control"	"supergroup1"	"pair2"	11.5770866727477
"observation07"	37	"control"	"supergroup1"	"pair2"	10.820862263106
"observation08"	37	"control"	"supergroup1"	"pair2"	12.3682888922428
"observation09"	37	"treatment"	"supergroup1"	"pair1"	11.1474571615094
"observation10"	37	"treatment"	"supergroup1"	"pair1"	11.0942518665621
"observation11"	37	"treatment"	"supergroup1"	"pair1"	10.6029304239482
"observation12"	37	"treatment"	"supergroup1"	"pair1"	11.6776316286184
"observation13"	37	"treatment"	"supergroup1"	"pair2"	11.8855015783431
"observation14"	37	"treatment"	"supergroup1"	"pair2"	10.7733610043509
"observation15"	37	"treatment"	"supergroup1"	"pair2"	11.0941011221691
"observation16"	37	"treatment"	"supergroup1"	"pair2"	11.5227797820682
"observation01"	38	"control"	"supergroup1"	"pair1"	6.91195082679781
"observation02"	38	"control"	"supergroup1"	"pair1"	6.95229738891095
"observation03"	38	"control"	"supergroup1"	"pair1"	6.74618915931032
"observation04"	38	"control"	"supergroup1"	"pair1"	6.48652492623709
"observation05"	38	"control"	"supergroup1"	"pair2"	7.01611970282563
"observation06"	38	"control"	"supergroup1"	"pair2"	7.1677303364683
"observation07"	38	"control"	"supergroup1"	"pair2"	6.34031740397834
"observation08"	38	"control"	"supergroup1"	"pair2"	6.61041729591793
"observation09"	38	"treatment"	"supergroup1"	"pair1"	7.05969157285211
"observation10"	38	"treatment"	"supergroup1"	"pair1"	6.27653876817282
"observation11"	38	"treatment"	"supergroup1"	"pair1"	6.48425893087206
"observation12"	38	"treatment"	"supergroup1"	"pair1"	6.74307947020049
"observation13"	38	"treatment"	"supergroup1"	"pair2"	7.70033985316786
"observation14"	38	"treatment"	"supergroup1"	"pair2"	6.9476887062342
"observation15"	38	"treatment"	"supergroup1"	"pair2"	6.34238681933201
"observation16"	38	"treatment"	"supergroup1"	"pair2"	7.42007073018279
"observation01"	39	"control"	"supergroup1"	"pair1"	5.9255100476699
"observation02"	39	"control"	"supergroup1"	"pair1"	4.75305793589576
"observation03"	39	"control"	"supergroup1"	"pair1"	6.32228962658499
"observation04"	39	"control"	"supergroup1"	"pair1"	5.05584956566132
"observation05"	39	"control"	"supergroup1"	"pair2"	5.7600168450731
"observation06"	39	"control"	"supergroup1"	"pair2"	6.18633029587346
"observation07"	39	"control"	"supergroup1"	"pair2"	5.15009598045418
"observation08"	39	"control"	"supergroup1"	"pair2"	5.17697054832046
"observation09"	39	"treatment"	"supergroup1"	"pair1"	5.47928905720723
"observation10"	39	"treatment"	"supergroup1"	"pair1"	5.28095361162911
"observation11"	39	"treatment"	"supergroup1"	"pair1"	5.60140580799945
"observation12"	39	"treatment"	"supergroup1"	"pair1"	5.58679639420223
"observation13"	39	"treatment"	"supergroup1"	"pair2"	5.38360783833051
"observation14"	39	"treatment"	"supergroup1"	"pair2"	5.27561958644599
"observation15"	39	"treatment"	"supergroup1"	"pair2"	6.76677515080162
"observation16"	39	"treatment"	"supergroup1"	"pair2"	5.4492173657622
"observation01"	40	"control"	"supergroup1"	"pair1"	9.81479033507982
"observation02"	40	"control"	"supergroup1"	"pair1"	9.33164965678122
"observation03"	40	"control"	"supergroup1"	"pair1"	10.1163033514776
"observation04"	40	"control"	"supergroup1"	"pair1"	9.56660091510447
"observation05"	40	"control"	"supergroup1"	"pair2"	9.29009043243837
"observation06"	40	"control"	"supergroup1"	"pair2"	10.5097001962896
"observation07"	40	"control"	"supergroup1"	"pair2"	9.83381055543425
"observation08"	40	"control"	"supergroup1"	"pair2"	9.48871761560153
"observation09"	40	"treatment"	"supergroup1"	"pair1"	10.5429042137379
"observation10"	40	"treatment"	"supergroup1"	"pair1"	10.3089602248264
"observation11"	40	"treatment"	"supergroup1"	"pair1"	9.2189551244142
"observation12"	40	"treatment"	"supergroup1"	"pair1"	9.47258237903521
"observation13"	40	"treatment"	"supergroup1"	"pair2"	10.1943908588993
"observation14"	40	"treatment"	"supergroup1"	"pair2"	10.0055780535617
"observation15"	40	"treatment"	"supergroup1"	"pair2"	11.1974435051445
"observation16"	40	"treatment"	"supergroup1"	"pair2"	9.90804152721336
"observation01"	41	"control"	"supergroup1"	"pair1"	6.50402888730815
"observation02"	41	"control"	"supergroup1"	"pair1"	6.33577586105123
"observation03"	41	"control"	"supergroup1"	"pair1"	7.12411747525822
"observation04"	41	"control"	"supergroup1"	"pair1"	6.59041493748892
"observation05"	41	"control"	"supergroup1"	"pair2"	6.09965830365254
"observation06"	41	"control"	"supergroup1"	"pair2"	6.13739712319332
"observation07"	41	"control"	"supergroup1"	"pair2"	6.39512058745314
"observation08"	41	"control"	"supergroup1"	"pair2"	6.50504026994828
"observation09"	41	"treatment"	"supergroup1"	"pair1"	7.13761079929387
"observation10"	41	"treatment"	"supergroup1"	"pair1"	5.81532406536459
"observation11"	41	"treatment"	"supergroup1"	"pair1"	5.71086110825266
"observation12"	41	"treatment"	"supergroup1"	"pair1"	6.97860601429322
"observation13"	41	"treatment"	"supergroup1"	"pair2"	6.93195382562602
"observation14"	41	"treatment"	"supergroup1"	"pair2"	7.00827482648098
"observation15"	41	"treatment"	"supergroup1"	"pair2"	6.44607694998508
